link,date,price,rooms,full_address,latitude,longitude,city_district,state,city,road,house_number,floor,total_floors,housing_type,total_area,living_area,kitchen_area,ceiling_height,repair,house_year,house_type,windows_view,bathrooms_num,parking,elevators_num,balcony_num,schools,hospitals,grocery_stores,kindergartens
https://perm.cian.ru/sale/flat/297666155/,2024-03-10 16:51:00,3990000,2,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Левшино, Делегатская ул., 35Б",58.1362281,56.39793025000002,Ordzhonikidzevsky City District,Perm Krai,Perm,Делегатская улица,35Б,7,11,1,57.5,,10.0,,3,2014,4,1,1,,1,1,3,2,6,3
https://perm.cian.ru/sale/flat/295927069/,2024-03-07 18:44:00,2300000,1,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Кислотные Дачи, ул. Генерала Черняховского, 76",58.084824,56.402084,Ordzhonikidzevsky City District,Perm Krai,Perm,улица Генерала Черняховского,76,3,5,1,30.2,,6.0,,3,1970,1,,1,1,,,5,1,4,5
https://perm.cian.ru/sale/flat/299086438/,2024-02-29 09:16:00,2400000,2,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Голованово, Оршанская ул., 5",58.150743950000006,56.437311099693204,Ordzhonikidzevsky City District,Perm Krai,Perm,Оршанская улица,5,1,2,1,42.0,29.0,6.0,,3,1960,1,1,1,,,,1,,4,2
https://perm.cian.ru/sale/flat/299294808/,2024-03-05 18:47:00,3197273,2,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Левшино, Томская ул., 34",58.135224699999995,56.38044028701402,Ordzhonikidzevsky City District,Perm Krai,Perm,Томская улица,34,2,5,1,45.3,,6.0,,3,1964,1,2,1,1,,1,3,2,4,2
https://perm.cian.ru/sale/flat/295932918/,2024-03-19 09:10:00,3249000,1,"Пермский край, Пермь, р-н Мотовилихинский, ул. Гашкова, 53к2с2",58.054554100000004,56.348261749999985,Motovilikhinsky City District,Perm Krai,Perm,улица Гашкова,53 к2 с2,16,16,2,33.9,16.6,10.0,,,,,,,,2,2,4,1,11,5
https://perm.cian.ru/sale/flat/296863748/,2024-03-19 16:10:00,710500,1,"Пермский край, Фролы село, Новая Пермь жилой комплекс",,,,,,,,3,4,2,24.5,,,2.58,,,4,,,,,,,,,
https://perm.cian.ru/sale/flat/297058049/,2024-01-10 05:17:00,2350000,,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Гайва, пер. 1-й Дубровский, 4",58.11476635,56.31765385,Ordzhonikidzevsky City District,Perm Krai,Perm,1-й Дубровский переулок,4,3,5,1,28.0,21.8,,,3,1986,1,1,1,,,1,5,,9,4
https://perm.cian.ru/sale/flat/295477711/,2024-03-18 23:10:00,3650000,2,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Кислотные Дачи, Молдавская ул., 6Б",58.086611149999996,56.40287429999997,Ordzhonikidzevsky City District,Perm Krai,Perm,Молдавская улица,6Б,5,10,1,56.2,,9.0,,3,1983,3,,1,,1,1,5,1,4,5
https://perm.cian.ru/sale/flat/290227689/,2024-03-19 18:55:00,5970000,4,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Гайва, ул. Кабельщиков, 83",58.1107036,56.2891985,Ordzhonikidzevsky City District,Perm Krai,Perm,улица Кабельщиков,83,4,9,1,79.1,49.6,10.0,,3,1988,1,,1,,1,1,2,1,19,7
https://perm.cian.ru/sale/flat/298707515/,2024-03-19 05:25:00,5200000,4,"Пермский край, Пермь, р-н Кировский, мкр. Нижняя Курья, ул. Адмирала Ушакова, 16",58.0347747,56.03150171901834,Kirovsky City District,Perm Krai,Perm,улица Адмирала Ушакова,16,2,3,1,75.2,52.7,7.1,3.0,3,1959,1,,1,,,,3,,14,7
https://perm.cian.ru/sale/flat/299740569/,2024-03-18 19:59:00,4700000,4,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Городские Горки, Пушкарская ул., 81",57.996283399999996,56.3022158,Motovilikhinsky City District,Perm Krai,Perm,Пушкарская улица,81,4,5,1,61.7,45.0,8.0,2.54,3,1966,4,1,1,1,,1,7,1,23,10
https://perm.cian.ru/sale/flat/293708564/,2024-03-18 17:35:00,5500000,4,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Вышка-2, ул. Ивана Франко, 38",58.063255,56.354488,Motovilikhinsky City District,Perm Krai,Perm,улица Ивана Франко,38,9,10,1,80.5,56.1,8.7,2.65,3,2005,4,,1,,1,1,4,1,7,2
https://perm.cian.ru/sale/flat/298126210/,2024-03-11 10:17:00,5950000,4,"Пермский край, Пермь, р-н Дзержинский, мкр. Железнодорожный, ул. Кочегаров, 71",58.042958049999996,56.08202639167664,Dzerzhinsky City District,Perm Krai,Perm,улица Кочегаров,71,8,9,1,82.1,52.0,8.9,,3,1994,4,1,1,1,1,1,2,,9,5
https://perm.cian.ru/sale/flat/299689021/,2024-03-18 17:44:00,5800000,4,"Пермский край, Пермь, р-н Свердловский, мкр. Крохалева, ул. Академика Курчатова, 2А",57.9607928,56.219486450000005,Sverdlovsky City District,Perm Krai,Perm,улица Академика Курчатова,2А,5,9,1,92.6,,12.0,,,1975,1,,,,,,4,3,7,10
https://perm.cian.ru/sale/flat/299555690/,2024-03-19 19:55:00,4500000,4,"Пермский край, Пермь, ул. 7-я Линия, 77",58.058705,56.298660291530794,Motovilikhinsky City District,Perm Krai,Perm,улица 7-я Линия,77,1,1,1,39.4,29.4,5.0,,3,,,1,1,,,,,,,1
https://perm.cian.ru/sale/flat/292555957/,2024-03-12 23:12:00,4600000,4,"Пермский край, Пермь, р-н Кировский, мкр. Закамск, Кировоградская ул., 15",57.995042600000005,55.945374650000005,Kirovsky City District,Perm Krai,Perm,Кировоградская улица,15,2,3,1,95.5,68.5,9.7,,3,1953,5,,1,,,2,8,1,10,9
https://perm.cian.ru/sale/flat/287393283/,2024-03-18 08:36:00,6000000,4,"Пермский край, Пермь, р-н Свердловский, мкр. Островский, ул. Малышева, 3",58.0069126,56.2567804,Sverdlovsky City District,Perm Krai,Perm,улица Малышева,3,2,9,1,78.0,50.0,9.3,,,1991,1,,1,1,1,2,19,8,27,17
https://perm.cian.ru/sale/flat/298785293/,2024-03-19 20:25:00,5600000,4,"Пермский край, Пермь, р-н Дзержинский, мкр. Железнодорожный, Ветлужская ул., 58",58.0443935,56.0933481,Dzerzhinsky City District,Perm Krai,Perm,Ветлужская улица,58,1,9,1,75.0,55.0,10.0,2.7,3,1980,1,1,1,,1,1,3,,10,7
https://perm.cian.ru/sale/flat/297135752/,2024-03-13 16:21:00,5950000,4,"Пермский край, Пермь, р-н Дзержинский, мкр. Железнодорожный, ул. Кочегаров, 71",58.042958049999996,56.08202639167664,Dzerzhinsky City District,Perm Krai,Perm,улица Кочегаров,71,8,9,1,82.1,52.0,8.9,2.5,3,1994,4,1,1,1,1,1,2,,9,5
https://perm.cian.ru/sale/flat/295431682/,2024-02-22 09:30:00,5800000,4,"Пермский край, Пермь, р-н Ленинский, мкр. Центр, Монастырская ул., 87",58.0127413,56.22246234059159,Leninsky City District,Perm Krai,Perm,Монастырская улица,87,2,5,1,62.0,,,,,1973,1,,1,,,1,5,7,17,11
https://perm.cian.ru/sale/flat/295787418/,2024-03-18 18:55:00,5700000,4,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Молодежный, ул. Льва Лаврова, 14",58.11372025,56.37403366013658,Ordzhonikidzevsky City District,Perm Krai,Perm,улица Льва Лаврова,14/4,6,9,1,86.4,60.0,9.0,2.7,3,1985,4,,,,,,2,1,6,5
https://perm.cian.ru/sale/flat/296552621/,2024-02-22 14:36:00,4150000,4,"Пермский край, Пермь, р-н Кировский, мкр. Закамск, Торговая ул., 12",57.99559155,55.93724577425199,Kirovsky City District,Perm Krai,Perm,Торговая улица,12,1,5,1,62.0,,14.2,2.5,3,1967,1,2,1,1,,,5,1,8,7
https://perm.cian.ru/sale/flat/294005202/,2024-02-26 13:38:00,4995000,4,"Пермский край, Пермь, р-н Свердловский, мкр. Островский, ул. Максима Горького, 58",58.0096569,56.2582887,Sverdlovsky City District,Perm Krai,Perm,улица Максима Горького,58,2,5,1,61.4,45.7,6.1,2.46,3,1973,1,,1,1,,,16,7,21,14
https://perm.cian.ru/sale/flat/298083085/,2024-03-04 11:10:00,4000000,4,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Голованово, Мозырьская ул., 26",58.14849465,56.437399199871564,Ordzhonikidzevsky City District,Perm Krai,Perm,Мозырьская улица,26,3,5,1,61.2,,6.0,,2,1968,1,1,2,1,,1,1,,4,2
https://perm.cian.ru/sale/flat/295281258/,2024-03-05 07:17:00,4100000,4,"Пермский край, Пермь, р-н Дзержинский, мкр. Комсомольский, ул. Машинистов, 20",58.039463,56.1116759,Dzerzhinsky City District,Perm Krai,Perm,улица Машинистов,20,5,5,1,59.6,,,,3,1970,1,,,,,,5,,2,3
https://perm.cian.ru/sale/flat/299760979/,2024-03-19 11:53:00,5195000,4,"Пермский край, Пермь, р-н Индустриальный, мкр. Нагорный, ул. Архитектора Свиязева, 16",57.9656823,56.19106197336189,Industrialny City District,Perm Krai,Perm,улица Архитектора Свиязева,16,5,5,1,61.1,44.7,6.0,2.5,3,1971,3,2,1,1,,1,3,1,14,4
https://perm.cian.ru/sale/flat/299208978/,2024-03-03 17:31:00,4800000,4,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Гайва, пер. 1-й Дубровский, 5",58.11497055,56.315606450000004,Ordzhonikidzevsky City District,Perm Krai,Perm,1-й Дубровский переулок,5,3,5,1,60.7,45.7,6.0,2.5,3,1972,1,2,1,1,,1,5,,8,6
https://perm.cian.ru/sale/flat/294986748/,2024-03-06 13:41:00,6000000,4,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Молодежный, ул. Академика Веденеева, 16",58.11191065,56.36682977960663,Ordzhonikidzevsky City District,Perm Krai,Perm,улица Академика Веденеева,16,8,18,1,84.3,,,2.65,1,2002,,,1,1,,1,1,1,5,5
https://perm.cian.ru/sale/flat/296011703/,2024-03-05 11:19:00,4800000,4,"Пермский край, Пермь, р-н Свердловский, мкр. Юбилейный, Братская ул., 16",57.97896865,56.29212780368745,Sverdlovsky City District,Perm Krai,Perm,Братская улица,16,2,5,1,61.2,44.4,5.9,2.5,3,1968,4,,1,1,,1,4,,14,11
https://perm.cian.ru/sale/flat/299274168/,2024-03-19 14:25:00,5000000,4,"Пермский край, Пермь, р-н Индустриальный, мкр. Нагорный, ул. Космонавта Леонова, 46",57.9678208,56.17249606917267,Industrialny City District,Perm Krai,Perm,улица Космонавта Леонова,46,2,5,1,61.3,44.8,6.0,,3,1975,4,,1,,,1,9,1,20,11
https://perm.cian.ru/sale/flat/299066719/,2024-02-28 17:29:00,4850000,4,"Пермский край, Пермь, р-н Дзержинский, мкр. Данилиха, ул. Голева, 11",57.99802125,56.21381974100041,Dzerzhinsky City District,Perm Krai,Perm,улица Голева,11,1,5,1,60.0,,6.0,2.5,,1966,4,,,1,,,10,5,29,16
https://perm.cian.ru/sale/flat/297756730/,2024-02-26 09:19:00,5200000,4,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Вышка-2, ул. Гашкова, 28",58.058346650000004,56.3458451732334,Motovilikhinsky City District,Perm Krai,Perm,улица Гашкова,28/1,10,10,1,77.6,50.1,7.8,2.6,3,1991,1,1,1,1,1,1,4,1,11,5
https://perm.cian.ru/sale/flat/295266138/,2024-02-20 09:00:00,4150000,4,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Вышка-2, ул. Ивана Франко, 40/3",58.06159995,56.35912395,Motovilikhinsky City District,Perm Krai,Perm,улица Ивана Франко,40/3,5,5,1,60.4,44.0,6.0,,3,1974,4,1,1,1,,1,4,1,10,2
https://perm.cian.ru/sale/flat/291144368/,2024-03-11 07:19:00,5500000,4,"Пермский край, Пермь, р-н Индустриальный, мкр. Нагорный, ул. Милиционера Власова, 27",57.965936299999996,56.16675269099795,Industrialny City District,Perm Krai,Perm,улица Милиционера Власова,27,5,5,1,60.9,44.5,6.0,2.5,2,1971,4,1,1,1,,1,7,1,18,10
https://perm.cian.ru/sale/flat/295683745/,2024-03-19 17:40:00,3850000,4,"Пермский край, Пермь, р-н Свердловский, мкр. Крохалева, Муромская ул., 28",57.9729954,56.22234060000001,Sverdlovsky City District,Perm Krai,Perm,Муромская улица,28,5,5,1,60.1,45.5,6.0,,3,1976,4,2,1,,,1,13,4,19,17
https://perm.cian.ru/sale/flat/298724826/,2024-03-18 09:25:00,4600000,4,"Пермский край, Пермь, р-н Свердловский, мкр. Крохалева, ул. Солдатова, 3",57.963301799999996,56.22764233854947,Sverdlovsky City District,Perm Krai,Perm,улица Солдатова,3,3,5,1,63.0,44.1,6.0,2.65,3,1970,4,1,1,,,1,6,4,16,12
https://perm.cian.ru/sale/flat/295668338/,2024-03-13 12:06:00,4099000,4,"Пермский край, Пермь, р-н Свердловский, мкр. Новые Ляды, ул. Мира, 17А",58.0483444,56.5793538,Sverdlovsky City District,Perm Krai,Perm,улица Мира,17А,4,5,1,62.0,45.0,6.0,2.5,3,1984,4,2,1,1,,1,1,,1,3
https://perm.cian.ru/sale/flat/293620680/,2024-03-11 18:17:00,5600000,4,"Пермский край, Пермь, р-н Кировский, мкр. Нижняя Курья, Байкальская ул., 9",58.0322534,56.023598357572865,Kirovsky City District,Perm Krai,Perm,Байкальская улица,9,3,9,1,83.0,52.0,8.9,,3,1990,4,,1,1,2,1,4,2,18,11
https://perm.cian.ru/sale/flat/292951362/,2024-11-24 21:01:00,5100000,4,"Пермский край, Пермь, р-н Свердловский, мкр. Владимирский, Краснополянская ул., 4",57.96670495,56.26908364679716,Sverdlovsky City District,Perm Krai,Perm,Краснополянская улица,4,1,5,1,62.0,,6.0,,3,1968,5,1,1,,,,2,2,7,5
https://perm.cian.ru/sale/flat/295434926/,2024-02-05 13:18:00,4600000,4,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Городские Горки, Пушкарская ул., 79",57.997277,56.30240085,Motovilikhinsky City District,Perm Krai,Perm,Пушкарская улица,79,2,5,1,62.0,45.0,6.0,2.55,,1966,4,2,1,1,,1,7,1,25,10
https://perm.cian.ru/sale/flat/281507761/,2024-03-10 11:40:00,5100000,4,"Пермский край, Пермь, р-н Свердловский, мкр. Краснова, Серебрянский проезд, 13",57.9771408,56.23183132710335,Sverdlovsky City District,Perm Krai,Perm,Серебрянский проезд,13,2,5,1,61.0,,6.0,,2,1973,,1,1,,,1,7,,13,11
https://perm.cian.ru/sale/flat/294549163/,2024-02-20 23:37:00,4950000,4,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Вышка-2, Целинная ул., 11",58.06413875,56.36307462663877,Motovilikhinsky City District,Perm Krai,Perm,Целинная улица,11,2,9,1,76.0,49.0,9.2,2.5,,1985,1,,1,1,1,1,4,1,6,1
https://perm.cian.ru/sale/flat/295754106/,2024-03-14 12:45:00,5090000,4,"Пермский край, Пермь, р-н Индустриальный, мкр. Нагорный, ул. Милиционера Власова, 27",57.965936299999996,56.16675269099795,Industrialny City District,Perm Krai,Perm,улица Милиционера Власова,27,4,5,1,61.0,44.5,6.0,,3,1971,4,1,1,1,,1,7,1,18,10
https://perm.cian.ru/sale/flat/298831542/,2024-02-21 13:41:00,4050000,3,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Садовый, ул. Юрша, 56",58.011639,56.308368314585124,Motovilikhinsky City District,Perm Krai,Perm,улица Юрша,56,7,9,1,64.4,40.0,9.0,2.7,,1988,4,2,1,1,1,1,7,,19,8
https://perm.cian.ru/sale/flat/260085943/,2024-02-20 21:04:00,4510000,3,"Пермский край, Пермь, ул. Маршала Рыбалко, 21",58.001238099999995,55.94408228868848,Kirovsky City District,Perm Krai,Perm,улица Маршала Рыбалко,21,2,5,1,79.4,47.0,12.0,,3,1990,1,,2,,,1,12,2,19,18
https://perm.cian.ru/sale/flat/296355091/,2024-03-18 18:47:00,4100000,2,"Пермский край, Пермь, р-н Кировский, мкр. Закамск, Автозаводская ул., 30",58.00366940000001,55.944869960069525,Kirovsky City District,Perm Krai,Perm,Автозаводская улица,30,12,20,1,46.7,28.2,8.0,,2,2015,,,,,,,12,3,21,18
https://perm.cian.ru/sale/flat/297993960/,2024-03-19 12:57:00,4200000,3,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Городские Горки, ул. Дружбы, 4",58.01725395,56.29030454006207,Motovilikhinsky City District,Perm Krai,Perm,улица Дружбы,4,3,5,1,53.0,41.0,6.0,,,1960,1,1,1,,,1,15,3,22,22
https://perm.cian.ru/sale/flat/298499168/,2024-03-19 08:40:00,4500000,3,"Пермский край, Пермь, р-н Дзержинский, мкр. Железнодорожный, Белоевская ул., 3",58.0425846,56.095123064680855,Dzerzhinsky City District,Perm Krai,Perm,Белоевская улица,3,2,5,1,58.2,40.3,5.8,2.5,3,1978,1,1,1,1,,1,3,,9,7
https://perm.cian.ru/sale/flat/298478488/,2024-03-19 21:50:00,4550000,3,"Пермский край, Пермь, р-н Индустриальный, мкр. Нагорный, Чердынская ул., 22А",57.967165699999995,56.18843959999998,Industrialny City District,Perm Krai,Perm,Чердынская улица,22А,9,9,1,52.6,36.8,7.5,2.54,3,1980,4,1,1,,1,1,5,1,14,4
https://perm.cian.ru/sale/flat/298500481/,2024-03-18 07:28:00,4000000,3,"Пермский край, Пермь, р-н Кировский, мкр. Закамск, ул. Маршала Рыбалко, 105",58.014354499999996,55.97559849999999,Kirovsky City District,Perm Krai,Perm,улица Маршала Рыбалко,105,2,5,1,56.6,45.6,6.0,,3,1962,5,,1,,,,7,4,7,5
https://perm.cian.ru/sale/flat/296824600/,2024-03-18 18:11:00,4300000,3,"Пермский край, Пермь, р-н Кировский, мкр. Закамск, ул. Шишкина, 6",58.0055447,55.96271531017328,Kirovsky City District,Perm Krai,Perm,улица Шишкина,6,2,4,1,75.5,52.7,8.5,3.0,,1958,4,,,,,,11,2,15,12
https://perm.cian.ru/sale/flat/298265984/,2024-03-18 18:09:00,4500000,3,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Городские Горки, ул. Крупской, 84",57.99534095,56.29625593412841,Motovilikhinsky City District,Perm Krai,Perm,улица Крупской,84,5,5,1,59.0,,6.0,,,1965,3,,,,,,7,1,21,11
https://perm.cian.ru/sale/flat/298212275/,2024-03-19 21:02:00,4400000,3,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Садовый, Уинская ул., 42",58.0038187,56.31005569999999,Motovilikhinsky City District,Perm Krai,Perm,Уинская улица,42,5,5,1,63.3,40.6,8.3,2.6,,1978,1,,1,1,,2,8,,26,12
https://perm.cian.ru/sale/flat/290040238/,2024-12-29 11:06:00,3500000,3,"Пермский край, Пермь, р-н Кировский, мкр. Закамск, Кировоградская ул., 61",58.003147999999996,55.961927622794576,Kirovsky City District,Perm Krai,Perm,Кировоградская улица,61,1,2,1,74.0,48.9,8.4,3.0,,1949,1,2,1,,,,10,2,13,11
https://perm.cian.ru/sale/flat/298233156/,2024-03-18 22:37:00,4000000,2,"Пермский край, Пермь, р-н Кировский, мкр. Закамск, ул. Маршала Рыбалко, 49",57.9997312,55.9423116,Kirovsky City District,Perm Krai,Perm,улица Маршала Рыбалко,,5,14,1,57.1,29.4,8.1,,,1978,1,,1,,1,1,10,2,16,15
https://perm.cian.ru/sale/flat/298586604/,2024-03-16 12:40:00,3800000,3,"Пермский край, Пермь, р-н Кировский, мкр. Закамск, Чистопольская ул., 7",57.99461135,55.942307969397504,Kirovsky City District,Perm Krai,Perm,Чистопольская улица,7,1,5,1,55.1,40.0,6.0,,1,1962,1,,1,1,,,5,1,8,9
https://perm.cian.ru/sale/flat/299418103/,2024-03-09 19:18:00,4200000,3,"Пермский край, Пермь, р-н Кировский, Ласьвинская ул., 72",58.0103151,55.9286707,Kirovsky City District,Perm Krai,Perm,Ласьвинская улица,72,5,5,1,61.2,44.8,5.7,2.55,3,1974,4,2,1,1,,1,3,1,10,8
https://perm.cian.ru/sale/flat/297805127/,2024-03-12 19:25:00,4120000,3,"Пермский край, Пермь, Закамская ул., 33",57.9997587,55.9497365,Kirovsky City District,Perm Krai,Perm,Закамская улица,,5,5,1,56.4,43.4,6.0,2.5,3,,4,,1,1,,1,11,2,19,15
https://perm.cian.ru/sale/flat/296054628/,2024-03-19 18:04:00,4289280,3,"Пермский край, Пермь, р-н Кировский, мкр. Закамск, Кировоградская ул., 12/2",57.99446405,55.94715194073433,Kirovsky City District,Perm Krai,Perm,Кировоградская улица,12/2,1,9,1,75.5,42.2,16.7,,,1986,1,,,,,,6,1,9,9
https://perm.cian.ru/sale/flat/298706524/,2024-03-19 12:58:00,6800000,4,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Висим, ул. Восстания, 14",58.0316474,56.325080627084546,Motovilikhinsky City District,Perm Krai,Perm,улица Восстания,14,7,10,1,86.2,59.0,8.8,2.64,,1991,3,2,1,,1,2,3,1,9,5
